,Unnamed: 0,smi,ID,mol,SA score,Mol wt,fitness value,prop
365735,4112017,C1(=C(C)C=CC(C)=C1N(=O)=O)N(=O)=O,MCULE-1583644936,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFADF0>,2.29718058569214,196.162,2.11984,2.11984
399415,4213184,C(NC(C1=NC=CC=C1)C)(=O)CN,MCULE-9458239737,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFADA0>,2.43714666708203,179.223,0.2175,0.2175
545358,5333659,C/C(=C\C(=O)O)/C(=O)O,MCULE-1060050416,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAD50>,2.43059933589689,130.099,0.1019,0.1019
527156,5095277,N(CCCCCCC)N,MCULE-7800659587,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFACB0>,2.12597816107171,130.235,1.4201,1.4201
425108,4289783,N#CC(C1C=CC(=CC=1)O)NC1CC1,MCULE-4977556138,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAC60>,2.74878010631564,188.23,1.70888,1.70888
7879,87563,N1OC(=CC=1OC)CCC(O)=O,MCULE-1838113299,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAC10>,2.36414575721203,171.152,0.7004,0.7004
400862,4216787,C(O)(=O)[C@@H]([C@H](C1=CC=CC=C1)N)O,MCULE-3688029768,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFABC0>,2.64320852028001,181.191,0.1319,0.1319
488029,4643291,CC[C@@H]1CNCC1,MCULE-5122116015,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAB70>,2.84091742667421,99.177,1.0059,1.0059
371841,4128679,O=C([C@@H](C1CCC1)N)OC,MCULE-6414521728,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAB20>,2.76764344351203,143.186,0.2868,0.2868
431148,4307130,C1(=O)C2=C(C=CC=C2CN1C1CC1)N,MCULE-9113407858,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAAD0>,2.29384981646137,188.23,1.387,1.387
492051,4695418,OC(CC1=CC=C(C2COC2)C=C1)=O,MCULE-1586866672,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAA80>,1.94829952060338,192.214,1.4275,1.4275
409694,4248808,N1(CCOC(CO)C1)C1=NC=CC=N1,MCULE-2109724727,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAA30>,2.78063656467904,195.222,-0.325900000000001,-0.325900000000001
367940,4116971,COC(CC(CC(OC)=O)C)=O,MCULE-9260178663,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA9E0>,2.0927941668669,174.196,0.7487,0.7487
291072,3545747,CCC1(C2=C(C=CC=C2)CCO1)CN,MCULE-6036461056,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA990>,3.15144019507304,191.274,1.8233,1.8233
237481,3092725,C(C(C)NC)(=O)C1=CC=C(C=C1)OC,MCULE-1368130433,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA940>,2.18141564041716,193.246,1.4858,1.4858
504679,4750710,N1=C(C(O)=O)C=C2N=CC=C(CC)N12,MCULE-6188315076,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA8F0>,2.51195869220101,191.19,0.9899,0.9899
66191,784202,C12CNCCC=1NC1=CC=C(C)C=C21,MCULE-8410342784,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA8A0>,2.37413274329064,186.258,2.12202,2.12202
387835,4180578,C1(=O)CCCCCC1CN1C=NC=C1,MCULE-2978697585,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA850>,2.97632662096422,192.262,2.0325,2.0325
263594,3341191,C1(SN)C=CC=CC=1N(=O)=O,MCULE-2778271279,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA800>,2.46889264398954,170.193,1.5606,1.5606
495811,4716007,C(O)(=O)C=CSCC1=CC=CC=C1,MCULE-4408942407,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA7B0>,2.2565628269319,194.255,2.5181,2.5181
368005,4117205,O=C(C1C=CC=C2C=1C=CC(=C2)C)O,MCULE-5756067990,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA760>,1.55713857385782,186.21,2.84642,2.84642
416494,4266850,N1=C(C=CC=C1N)CC(C)C,MCULE-6837545530,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA710>,2.11225264398954,150.225,1.8623,1.8623
135991,1753989,CNC1=C(C(OC(C)C)=O)C=CC=C1,MCULE-6085682001,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA6C0>,1.73486479621845,193.246,2.2935,2.2935
585027,5695445,C1(ON=C(N=1)COC)C,MCULE-8153928809,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA670>,2.3883738533794,128.131,0.52442,0.52442
467025,4497427,NC1CCC(NC2CCCCC2)CC1,MCULE-6699584273,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA620>,2.17890535117056,196.338,2.1786,2.1786
259685,3331608,CC1=C(S(N)(=O)=O)C=C(C#N)C=C1,MCULE-2014782062,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA5D0>,2.03146101697715,196.231,0.5141,0.5141
215676,2790466,NCC1=CN=C(N2CCCCC2)C=C1,MCULE-3431390585,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA580>,1.90428884085161,191.278,1.5306,1.5306
412771,4257407,C(OC)(CC1CC(C1)O)=O,MCULE-8036735119,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA530>,2.28093623058084,144.17,0.3204,0.3204
259135,3330707,CCCNCC(OC)=O,MCULE-3321545319,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA4E0>,1.91871646876402,131.175,0.159,0.159
592834,5792092,COC1C=C(C=O)C=C(SC)C=1,MCULE-3075826186,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA490>,2.30767442854071,182.244,2.2296,2.2296
394768,4200926,[C@@H]1(O)CCOC1=O,MCULE-7110242636,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA440>,3.46033313517623,102.089,-0.7058,-0.7058
575481,5580955,C1=C2OCCC2=CC([C@H](CC=C)N)=C1,MCULE-4778408967,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA3F0>,2.89588519507304,189.258,2.1974,2.1974
526116,5087458,OC(=O)[C@@H](COC)NC(=O)C,MCULE-4278788977,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA3A0>,2.43916164897483,161.157,-0.777900000000001,-0.777900000000001
52714,515550,C12=CC=CN=C1OC1=C(C=CC=C1)C2=O,MCULE-5556211082,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA350>,2.00549255936336,197.193,2.3412,2.3412
348621,4047231,C1(C=C(C)C=C(C(N)=O)C=1)C(N)=O,MCULE-9489476363,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA300>,1.85527685408122,178.191,0.19282,0.19282
486674,4638403,CC(OCCC(O)(C)C)(C)C,MCULE-8867781701,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA2B0>,2.54545674655364,160.257,1.9625,1.9625
417762,4271181,C1(C(C)N)C=CC(=CC=1)OCCCC,MCULE-7114340580,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA260>,2.06338128974759,193.29,2.8852,2.8852
430523,4303130,C(CC)C(C)(C)C,MCULE-2309229328,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA210>,2.18044530598109,100.205,2.8326,2.8326
350162,4052156,C(=S)=NC1=CC=CN=C1,MCULE-3909798422,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA1C0>,2.80383984154508,136.179,1.8159,1.8159
467739,4499032,NCCN1C(N(=O)=O)=NC=C1,MCULE-7606846326,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA170>,2.79058956706646,156.145,-0.25,-0.25
339580,3848129,NC1C=C(C(=O)O)C=C2C=1N=CC=C2,MCULE-5291259424,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA120>,2.06076579279273,188.186,1.5152,1.5152
459420,4462562,C1(C=CC=C(C)C=1C)C(CC)(CC)O,MCULE-8010635332,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA0D0>,2.3893558455674,192.302,3.31104,3.31104
382854,4163360,O=C(C1C=C(NC)C=CC=1)O,MCULE-2103569680,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA080>,1.59697264398954,151.165,1.4265,1.4265
395027,4201765,NC1=CC=C(C(N)C(C)C)N=C1,MCULE-6624047200,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFA030>,2.98819751694258,165.24,1.3196,1.3196
400891,4216897,C(N)CC1=CC=CC(C2=NC=CO2)=C1,MCULE-8939227620,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DF80>,2.19071173015743,188.23,1.8428,1.8428
265832,3350940,C1(=CC=CO1)C1SCCN1,MCULE-1471156917,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DF30>,3.46884782221026,155.222,1.6146,1.6146
270749,3409522,O1CCC(CC1)CCO,MCULE-2699930826,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DE90>,2.19414575870485,130.187,0.7954,0.7954
335731,3838449,C1(C2C=CC(=CC=2)C#N)SC=CN=1,MCULE-6476141605,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DE40>,2.02963165284283,186.239,2.68178,2.68178
367146,4115240,N1N(CCNCC)C=CN=1,MCULE-6576820751,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DDF0>,2.61479987065429,140.19,-0.1124,-0.1124
162108,2177045,OCCOCCN1N=CC=C1,MCULE-1029427257,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DDA0>,2.30329552860492,156.185,-0.108000000000001,-0.108000000000001
433695,4317818,N1=CN=C(N)N2C=CC=C12,MCULE-8880903106,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DD50>,2.78283010938108,134.142,0.3115,0.3115
339811,3848698,N1(CCCCC1)C1(CCCC1)C#N,MCULE-8105504277,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DD00>,2.70497416296429,178.279,2.30868,2.30868
443930,4369044,C1(SC=CN=1)N=C=O,MCULE-2181726324,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DCB0>,3.43202137379318,126.14,1.1104,1.1104
400410,4215418,C(NC1=CN=C(O)N=C1)=O,MCULE-3426867716,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DC60>,3.32409024579639,139.114,-0.2495,-0.2495
417871,4271301,N1(CCCC(CO)C1)CC1=CC=CO1,MCULE-4386105392,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DC10>,2.48815851589855,195.262,1.4839,1.4839
379360,4152798,O=C1CCC2C(=CC=CC=2N1C)N,MCULE-3183971310,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DBC0>,2.22780898077806,176.219,1.1778,1.1778
217231,2793019,C12N=C(C)C(=C(C)N1N=C(S)N=2)C,MCULE-3603468908,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DB70>,3.09897865110773,194.263,1.33826,1.33826
398434,4211499,C(=O)(N1CCCC(NCC)C1)C,MCULE-6666527334,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DB20>,2.53188938757195,170.256,0.6068,0.6068
227722,2975903,C(=O)C1C(=NNC=1)C=CC1C=CC=CC=1,MCULE-7766634355,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DAD0>,2.77754151041231,198.225,2.3926,2.3926
158588,2169127,COCC1=CC=C(CN)C=C1,MCULE-1924227949,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DA80>,1.58169065887788,151.209,1.2917,1.2917
60520,691357,C(O)(=O)C(N)C1=CC=C(C=C1)N(C)C,MCULE-9827279308,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70DA30>,2.3857337605616,194.234,0.837,0.837
365090,4110830,N1C(=O)NC(=C(NC=O)C=1N)N,MCULE-4021260181,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D9E0>,3.24979204217707,169.144,-1.4974,-1.4974
422799,4285376,N1C=C(O)C=CC=1C1C=CC=CN=1,MCULE-7550362579,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D990>,1.97181667308575,172.187,1.8492,1.8492
116662,1335771,C1(NC(C)=O)NN=C(NC(C)=O)C=1,MCULE-7505601242,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D940>,2.5994806291297,182.183,0.3265,0.3265
403520,4224620,C(O)CCSC,MCULE-9232413185,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D8F0>,2.34831804828616,106.19,0.7318,0.7318
155144,2119585,C1OC2=C(C=CC=C2)C1,MCULE-7727658419,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D8A0>,1.69514595594351,120.151,1.6215,1.6215
194440,2657835,N/C(/N)=N/N=C1\C=CC(=O)C=C\1,MCULE-9123276200,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D850>,3.16639191105819,164.168,-0.6891,-0.6891
425236,4290090,C1(C(OC)=O)SC(=C(C#N)C=1N)C,MCULE-4950260150,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D800>,2.71043160521245,196.231,1.297,1.297
503645,4747974,CC(C#N)(C1C=C(N)C=CN=1)C,MCULE-8540583508,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D7B0>,2.79944588833092,161.208,1.46498,1.46498
444975,4374685,N1NC(C(=O)NC)=CC=1C(=O)NC,MCULE-1417948852,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D760>,2.42495183792092,182.183,-0.8711,-0.8711
406550,4240215,CCOC(C1C=C2N(CCNC2)N=1)=O,MCULE-8759414200,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D710>,2.62688558569214,195.222,0.163,0.163
50738,498038,C(C1CCC1)(=O)NCC1C=CC=CN=1,MCULE-7817260929,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D6C0>,1.70602289338445,190.246,1.4979,1.4979
59273,678304,N1(C=CC=N1)C1=CC=CC(=C1)C(O)=O,MCULE-4266892179,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D670>,1.83760289338445,188.186,1.5705,1.5705
356266,4069324,CC1=CC(C)=C(CCO)N=C1,MCULE-2285032589,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D620>,2.26721418245108,151.209,1.23324,1.23324
478235,4607471,C(O)(=O)[C@H](N1CCCC1)C,MCULE-8839356147,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D5D0>,2.26227500169744,143.186,0.5553,0.5553
466188,4494994,C1(=CC=C(O)C=C1)CC(N)CC(=O)O,MCULE-7647363388,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D580>,2.34057353515401,195.218,0.7367,0.7367
442868,4364706,C1(=CC=NN1)C(=O)NCC(OC)OC,MCULE-6564181098,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D530>,2.63056697622468,199.21,-0.2416,-0.2416
6683,74914,N(C(C)=O)C1C=CC=CC=1NC(C)=O,MCULE-9448450287,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D4E0>,1.56508544399173,192.218,1.6034,1.6034
559332,5445138,O=C(C1C(O)=CC(OC(C)C)=CC=1)O,MCULE-3203444873,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D490>,1.81645813246969,196.202,1.8776,1.8776
5554,63371,N12N=NN=C1C=CC(NC(C)(C)C)=N2,MCULE-7002009743,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D440>,2.84298472770397,192.226,0.7297,0.7297
342590,3864370,C(N1C=CC=C1)C1CCNCC1,MCULE-2084808349,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D3F0>,2.55486848448476,164.252,1.4877,1.4877
91458,1081918,NCC(NCCO)=O,MCULE-7057019123,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D3A0>,2.09644459405118,118.136,-1.9464,-1.9464
187501,2500159,N#CC=CC1=CC=C(C=C1)N(C)C,MCULE-2718515980,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D350>,2.23544359616267,172.231,2.28938,2.28938
296424,3594635,N1C2CCCCC=2N(C)C=1,MCULE-5890240729,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D300>,2.60911339850575,136.198,1.2989,1.2989
371193,4126846,O=C(OCC)C1N(C)NC(=O)C=1,MCULE-8400254421,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D2B0>,2.74603867679245,170.168,-0.1099,-0.1099
578,5356,N(=O)(=O)C1C(O)=CC=C2CCCCC=12,MCULE-8111352113,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D260>,2.34588295255604,193.202,2.1792,2.1792
35429,379344,C(O)(C1CCOCC1)=O,MCULE-4725122837,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D210>,2.02440831491786,130.143,0.4976,0.4976
338311,3845714,CC(C1C=C(C(=O)O)C=CC=1C)=O,MCULE-3314958017,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D1C0>,1.67328545136629,178.187,1.89582,1.89582
378615,4150646,O=CC1C=C(OCC)C(C)=CC=1,MCULE-8747805003,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D170>,1.75650100196728,164.204,2.20622,2.20622
143819,1891874,CC1OC(C=O)=CC=1,MCULE-8936450429,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D120>,2.29064049814709,110.112,1.40052,1.40052
335528,3838143,C1(CCCN1)=S,MCULE-1089290822,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D0D0>,3.41275588765268,101.174,0.6972,0.6972
97968,1133124,N(C(C)C)CC1=CC=C(C=C1)C,MCULE-4570425497,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D080>,1.45283386910015,163.264,2.49302,2.49302
269091,3402666,C1(NC2C=CC=CC=2)=CC=C(C)S1,MCULE-1216000673,<rdkit.Chem.rdchem.Mol object at 0x00000140CA70D030>,1.98117375810599,189.283,3.80012,3.80012
200547,2698570,N1(C=CC=C1)C1C=CC(=CN=1)C#N,MCULE-8412085138,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECF80>,2.3075640415068,169.187,1.74398,1.74398
383100,4164108,C1(O)=CC(OC)=CC=C1N=O,MCULE-1336770079,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECF30>,2.30111418245108,153.137,1.7987,1.7987
461402,4470234,N1(CC=C)C(=O)N(N=C1C1CC1)C,MCULE-2355421345,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECEE0>,2.74574348627256,179.223,0.6452,0.6452
12610,118951,N(=O)(=O)C1=CC=C(NC)C=C1,MCULE-4572130376,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECE90>,1.70556802860492,152.153,1.6365,1.6365
537026,5274414,N1=C2C(=CC3=CC=CN=C31)CC(N)CC2,MCULE-2344169949,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECE40>,3.02793409182118,199.257,1.4458,1.4458
103,142,C(C)(OCCCC(C)=O)=O,MCULE-1256846745,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECDF0>,1.94904924833232,144.17,0.9187,0.9187
398315,4211284,NCCN1CCCC(CN(C)C)C1,MCULE-7075775291,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECDA0>,2.69792359015895,185.315,0.2187,0.2187
417443,4269526,NC1C=NC(CC(C)C)=CC=1C,MCULE-4360689318,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECD50>,2.36762329217707,164.252,2.17072,2.17072
386440,4177013,C1(CN=C=S)C=CC=CC=1C,MCULE-5619932382,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECD00>,2.50336658939897,163.245,2.59782,2.59782
575647,5583567,C1=C(C)C([C@H](CC)N)=C(C)C=C1,MCULE-7561875161,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECCB0>,2.4831633823272,163.264,2.71324,2.71324
545284,5333503,O=C(O)C1N(CCC)C=CC=1,MCULE-6023275179,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECC60>,2.16238956706646,153.181,1.5963,1.5963
495371,4714700,N1(C)C(C(OC)=O)=CC(C#N)=N1,MCULE-5121561431,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECC10>,2.65712040756168,165.152,0.0783799999999999,0.0783799999999999
408633,4246421,S1C=CC=C1CCNCCC,MCULE-2459770955,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECBC0>,1.94040514398954,169.293,2.2902,2.2902
433150,4315840,C1C(C#N)=CC2C(=NNC=2CO)C=1,MCULE-3095088332,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECB70>,2.6586102281793,173.175,0.92688,0.92688
434788,4321310,[C@@H](N)(CO)CC(O)=O,MCULE-4130106630,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECB20>,2.88543601661889,119.12,-1.2193,-1.2193
376791,4145433,O=C(CC1C=CC(C)=CN=1)O,MCULE-6746029360,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECAD0>,1.92745725937415,151.165,1.01712,1.01712
486309,4637437,COC1=C(CON)C=CC=N1,MCULE-8322339318,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECA80>,2.51097304101187,154.169,0.4805,0.4805
74055,928235,C(N)(=O)C(OCC)=O,MCULE-2968497645,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6ECA30>,2.27034833031492,117.104,-0.9652,-0.9652
477311,4601669,N1N(C2C=CC=C(C)C=2)C=C(CN)N=1,MCULE-5507060966,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC9E0>,2.17239943184599,188.234,1.03442,1.03442
215473,2790111,CN1C(C(N2CCNCC2)=O)=CC=C1,MCULE-9108070031,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC990>,2.26006635492291,193.25,0.0705000000000002,0.0705000000000002
215032,2789149,COC(CCSCC(OC)=O)=O,MCULE-4546186976,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC940>,2.14330261910015,192.236,0.4557,0.4557
202228,2702583,C1(C(OC)=O)=CC(=CN1C)C=O,MCULE-7220521696,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC8F0>,2.55263819602322,167.164,0.6242,0.6242
444421,4371297,[C@H]1(CCCCCCCC)CCC(=O)O1,MCULE-9283902739,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC850>,2.62448673353457,198.306,3.4426,3.4426
485982,4636759,CC(CCCN(=O)=O)C,MCULE-2817926193,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC800>,2.57564272294462,131.175,1.6993,1.6993
98352,1134203,N#CC1=CC=CC(=C1)NC(C)=O,MCULE-4479364334,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC7B0>,1.64872757539385,160.176,1.51668,1.51668
460296,4465650,CC[C@@H](C(=O)OCC)N,MCULE-6812206052,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC760>,2.47277723199107,131.175,0.2868,0.2868
412261,4256125,C(C)(N)(C1C=CC=NC=1)C(OCC)=O,MCULE-9206386302,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC710>,2.78651806956696,194.234,0.8186,0.8186
219250,2897606,C1=C(C=C(C=C1)C(NC(C)(C)C)=O)C,MCULE-6975612416,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC6C0>,1.61139285180441,191.274,2.52332,2.52332
432663,4313847,C1(C)(COCC1)C(OC)=O,MCULE-7034406255,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC670>,3.23560833503077,144.17,0.586,0.586
397453,4209606,C1OC2=C(C=CC=C2C)CC1C(O)=O,MCULE-7106017265,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC620>,2.70030791696653,192.214,1.63072,1.63072
46933,473281,C1(C=COC=1C)C(=O)N1CCCC1,MCULE-9164723540,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC5D0>,1.93576241113149,179.219,1.82402,1.82402
376644,4144940,C12CCCCC1=NC=NC=2,MCULE-1615325757,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC580>,2.37353398206013,134.182,1.3554,1.3554
526430,5088280,C[C@H](N)C(N1CC2C(=CC=CC=2)C1)=O,MCULE-6056016714,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC530>,2.42449253235114,190.246,0.876,0.876
44448,451455,C(=O)(N(CC)CC)C1C=CC(=CC=1)N,MCULE-3318993246,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC4E0>,1.68635953306056,192.262,1.7508,1.7508
166661,2209513,C1(C)(CCN)OCCO1,MCULE-8228794720,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC490>,3.13462062261017,131.175,0.0981999999999999,0.0981999999999999
433742,4317898,N1C[C@@H](C)[C@H](C(=O)O)C1,MCULE-3425733853,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC440>,3.3565824368374,129.159,-0.0735,-0.0735
174232,2284029,C(=O)(N(C)C)C1=CC=CS1,MCULE-4503530769,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC3F0>,1.95266936667551,155.222,1.4499,1.4499
574634,5577465,C1(O)=CC(O)=CC([C@H](C2CCC2)N)=C1,MCULE-2828365599,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC3A0>,2.85441523555887,193.246,1.8977,1.8977
469377,4504180,N1CC[C@H](CC)C1,MCULE-9743799071,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC350>,2.84091742667421,99.177,1.0059,1.0059
586796,5718562,C[C@H]1[C@@H](C)[C@@H]1C(=O)O,MCULE-2637094670,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC300>,3.29704645595931,114.144,0.973,0.973
410042,4249736,C(C)(=O)C1=CC=C(C=C1)S,MCULE-6735923539,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC2B0>,1.99911039231654,152.218,2.1779,2.1779
342452,3864104,COC(NC(CC1=CC=CC=C1)C)=O,MCULE-6880054651,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC260>,2.04677655601978,193.246,1.9736,1.9736
400039,4214429,N1C2C(=C(C#N)C=NC=2)C(N(=O)=O)=C1,MCULE-9342727148,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC210>,3.00528295255604,188.146,1.34278,1.34278
594152,5801349,CC(CN1CCN(CCN)CC1C)C,MCULE-9142729803,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC1C0>,2.81416300883822,199.342,0.607200000000001,0.607200000000001
383028,4163939,N#CC1C=NN=CC=1,MCULE-7826511705,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC170>,2.82331435038181,105.1,0.34828,0.34828
145354,1915587,NC(C(O)=O)CC1=CC=CC=C1,MCULE-4509365715,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC120>,1.88188379316636,165.192,0.640999999999999,0.640999999999999
411950,4255221,O=CC1CCC(C)C1,MCULE-9381232427,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC0D0>,3.45163845922746,112.172,1.6215,1.6215
397530,4209829,N1(CC(C)(C)C)CCC(C=O)CC1,MCULE-5187012154,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC080>,2.57089029945938,183.295,1.9434,1.9434
415103,4263359,N1CC(C1)OC(C)(C)CC,MCULE-8562192503,<rdkit.Chem.rdchem.Mol object at 0x00000140CA6EC030>,3.17701137850983,143.23,1.1634,1.1634
479203,4611098,C1(C2=CC=CC(C)=C2)=NC=CC(C)=C1C,MCULE-8353545596,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678F80>,1.89090784407864,197.281,3.67386,3.67386
